Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
8,CREDIT,UPI,9963334018,Sanjay Yadav,ACC_RETAIL_001,Zara Pillai,26939.92,2024-01-25,16:49:49,144770.67,500000.0,Personal Loan,0.0
140,CREDIT,RTGS,1958682846,Zara Mehta,ACC_RETAIL_001,Zara Pillai,13599.98,2024-01-25,08:43:59,350898.11,500000.0,Personal Loan,0.0
128,CREDIT,RTGS,4460967357,Zara Sharma,ACC_RETAIL_001,Zara Pillai,47568.44,2024-01-28,06:58:25,297535.42,500000.0,Personal Loan,0.0
33,CREDIT,NEFT,1939042955,Sunita Jain,ACC_RETAIL_001,Zara Pillai,39338.66,2024-01-29,03:26:03,203504.74,500000.0,Personal Loan,0.0
127,DEBIT,NEFT,ACC_RETAIL_001,Zara Pillai,4460967357,Zara Sharma,11911.63,2024-01-29,11:29:19,249966.98,500000.0,Personal Loan,0.0
47,CREDIT,RTGS,2812140441,Kiran Iyer,ACC_RETAIL_001,Zara Pillai,26377.74,2024-01-31,11:26:20,34162.87,500000.0,Personal Loan,0.0
55,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,1127978094,Nisha Pillai,10926.17,2024-01-31,23:05:30,-1570.45,500000.0,Personal Loan,0.0
1,CREDIT,NEFT,4163119785,Zara Mehta,ACC_RETAIL_001,Zara Pillai,17342.4,2024-02-01,12:15:18,134849.93,500000.0,Personal Loan,0.0
120,CREDIT,IMPS,9703905715,Mohan Tiwari,ACC_RETAIL_001,Zara Pillai,16588.2,2024-02-01,12:55:07,289370.64,500000.0,Personal Loan,0.0
66,DEBIT,UPI,ACC_RETAIL_001,Zara Pillai,9703905715,Mohan Tiwari,43672.26,2024-02-02,07:15:58,53427.81,500000.0,Personal Loan,0.0
67,DEBIT,Cheque,ACC_RETAIL_001,Zara Pillai,9963334018,Sanjay Yadav,41116.55,2024-02-02,00:51:41,12311.26,500000.0,Personal Loan,0.0
105,DEBIT,NEFT,ACC_RETAIL_001,Zara Pillai,1127978094,Nisha Pillai,27201.24,2024-02-02,23:40:15,102017.36,500000.0,Personal Loan,0.0
160,CREDIT,UPI,1958682846,Zara Mehta,ACC_RETAIL_001,Zara Pillai,27836.44,2024-02-02,04:07:51,402932.3,500000.0,Personal Loan,0.0
10,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,2181241943,Kavya Gupta,38531.52,2024-02-03,01:10:07,59932.29,500000.0,Personal Loan,0.0
92,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,2812140441,Kiran Iyer,4335.43,2024-02-04,09:53:34,-6598.38,500000.0,Personal Loan,0.0
122,DEBIT,UPI,ACC_RETAIL_001,Zara Pillai,1958682846,Zara Mehta,47429.1,2024-02-04,14:47:51,197865.7,500000.0,Personal Loan,0.0
106,CREDIT,NEFT,2181241943,Kavya Gupta,ACC_RETAIL_001,Zara Pillai,32761.86,2024-02-05,07:15:30,134779.22,500000.0,Personal Loan,0.0
72,DEBIT,Cheque,ACC_RETAIL_001,Zara Pillai,9963334018,Sanjay Yadav,45025.48,2024-02-06,01:36:57,1862.55,500000.0,Personal Loan,0.0
104,CREDIT,UPI,1939042955,Sunita Jain,ACC_RETAIL_001,Zara Pillai,19266.75,2024-02-06,02:58:55,129218.6,500000.0,Personal Loan,0.0
134,CREDIT,NEFT,2181241943,Kavya Gupta,ACC_RETAIL_001,Zara Pillai,17364.94,2024-02-06,17:23:36,375100.48,500000.0,Personal Loan,0.0
13,DEBIT,UPI,ACC_RETAIL_001,Zara Pillai,7635473142,Aryan Joshi,37376.95,2024-02-07,21:17:02,38862.78,500000.0,Personal Loan,0.0
26,CREDIT,Bank Transfer,4163119785,Zara Mehta,ACC_RETAIL_001,Zara Pillai,47369.01,2024-02-07,19:12:43,252357.17,500000.0,Personal Loan,0.0
70,CREDIT,NEFT,6241752544,Kavya Sharma,ACC_RETAIL_001,Zara Pillai,13430.15,2024-02-07,01:23:34,29276.52,500000.0,Personal Loan,0.0
65,CREDIT,Cheque,9963334018,Sanjay Yadav,ACC_RETAIL_001,Zara Pillai,43271.17,2024-02-08,05:47:46,97100.07,500000.0,Personal Loan,0.0
116,DEBIT,Bank Transfer,ACC_RETAIL_001,Zara Pillai,7825844140,Arjun Das,26326.46,2024-02-08,22:25:28,178942.44,500000.0,Personal Loan,0.0
118,CREDIT,RTGS,1958682846,Zara Mehta,ACC_RETAIL_001,Zara Pillai,41621.19,2024-02-09,16:24:47,244074.88,500000.0,Personal Loan,0.0
142,DEBIT,NEFT,ACC_RETAIL_001,Zara Pillai,4460967357,Zara Sharma,11958.07,2024-02-10,16:31:50,347188.4,500000.0,Personal Loan,0.0
130,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,9963334018,Sanjay Yadav,5476.04,2024-02-11,08:16:56,306246.11,500000.0,Personal Loan,0.0
48,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,7825844140,Arjun Das,6978.47,2024-02-12,16:38:49,27184.4,500000.0,Personal Loan,0.0
78,CREDIT,RTGS,2181241943,Kavya Gupta,ACC_RETAIL_001,Zara Pillai,20600.72,2024-02-12,10:26:46,-82581.06,500000.0,Personal Loan,0.0
136,DEBIT,RTGS,ACC_RETAIL_001,Zara Pillai,6241752544,Kavya Sharma,7885.28,2024-02-12,03:06:04,387550.22,500000.0,Personal Loan,0.0
138,CREDIT,UPI,9703905715,Mohan Tiwari,ACC_RETAIL_001,Zara Pillai,19328.71,2024-02-12,21:25:39,368538.98,500000.0,Personal Loan,0.0
82,CREDIT,RTGS,7825844140,Arjun Das,ACC_RETAIL_001,Zara Pillai,37681.34,2024-02-13,08:10:44,-111202.06,500000.0,Personal Loan,0.0
88,CREDIT,Bank Transfer,6241752544,Kavya Sharma,ACC_RETAIL_001,Zara Pillai,49400.68,2024-02-14,16:06:48,-98455.8,500000.0,Personal Loan,0.0
79,DEBIT,UPI,ACC_RETAIL_001,Zara Pillai,7825844140,Arjun Das,29209.25,2024-02-15,16:55:46,-111790.31,500000.0,Personal Loan,0.0
69,CREDIT,NEFT,7635473142,Aryan Joshi,ACC_RETAIL_001,Zara Pillai,20284.08,2024-02-16,01:00:17,15846.37,500000.0,Personal Loan,0.0
152,CREDIT,Cheque,1939042955,Sunita Jain,ACC_RETAIL_001,Zara Pillai,23765.51,2024-02-16,11:41:21,428993.16,500000.0,Personal Loan,0.0
29,CREDIT,Bank Transfer,1958682846,Zara Mehta,ACC_RETAIL_001,Zara Pillai,12771.33,2024-02-17,00:45:57,204384.6,500000.0,Personal Loan,0.0
164,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,1939042955,Sunita Jain,39605.31,2024-02-17,18:29:10,436442.9,500000.0,Personal Loan,0.0
28,DEBIT,Bank Transfer,ACC_RETAIL_001,Zara Pillai,7825844140,Arjun Das,49759.89,2024-02-21,15:57:02,191613.27,500000.0,Personal Loan,0.0
51,CREDIT,RTGS,9963334018,Sanjay Yadav,ACC_RETAIL_001,Zara Pillai,44102.78,2024-02-21,10:22:33,122232.44,500000.0,Personal Loan,0.0
119,CREDIT,NEFT,7825844140,Arjun Das,ACC_RETAIL_001,Zara Pillai,28707.56,2024-02-22,12:14:52,272782.44,500000.0,Personal Loan,0.0
167,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,7635473142,Aryan Joshi,27819.91,2024-02-22,16:34:42,447860.72,500000.0,Personal Loan,0.0
16,CREDIT,Bank Transfer,1958682846,Zara Mehta,ACC_RETAIL_001,Zara Pillai,21396.92,2024-02-23,13:53:39,77697.77,500000.0,Personal Loan,0.0
99,DEBIT,Cheque,ACC_RETAIL_001,Zara Pillai,2181241943,Kavya Gupta,22073.88,2024-02-23,12:14:17,114080.8,500000.0,Personal Loan,0.0
35,CREDIT,NEFT,2181241943,Kavya Gupta,ACC_RETAIL_001,Zara Pillai,32485.9,2024-02-25,12:21:13,254028.37,500000.0,Personal Loan,0.0
45,CREDIT,Bank Transfer,9963334018,Sanjay Yadav,ACC_RETAIL_001,Zara Pillai,33923.02,2024-02-25,04:21:53,37713.83,500000.0,Personal Loan,0.0
124,CREDIT,IMPS,9963334018,Sanjay Yadav,ACC_RETAIL_001,Zara Pillai,5106.14,2024-02-25,08:51:30,215367.87,500000.0,Personal Loan,0.0
94,CREDIT,IMPS,1958682846,Zara Mehta,ACC_RETAIL_001,Zara Pillai,35467.75,2024-02-27,14:50:24,1631.83,500000.0,Personal Loan,0.0
71,CREDIT,Bank Transfer,1127978094,Nisha Pillai,ACC_RETAIL_001,Zara Pillai,17611.51,2024-02-29,22:04:17,46888.03,500000.0,Personal Loan,0.0
151,CREDIT,UPI,6241752544,Kavya Sharma,ACC_RETAIL_001,Zara Pillai,9483.71,2024-02-29,23:06:42,405227.65,500000.0,Personal Loan,0.0
37,DEBIT,NEFT,ACC_RETAIL_001,Zara Pillai,1958682846,Zara Mehta,12865.42,2024-03-01,20:02:12,231247.61,500000.0,Personal Loan,0.0
157,DEBIT,RTGS,ACC_RETAIL_001,Zara Pillai,7825844140,Arjun Das,37943.94,2024-03-01,01:52:44,413767.11,500000.0,Personal Loan,0.0
158,DEBIT,NEFT,ACC_RETAIL_001,Zara Pillai,2812140441,Kiran Iyer,6985.15,2024-03-01,17:38:52,406781.96,500000.0,Personal Loan,0.0
90,CREDIT,RTGS,9703905715,Mohan Tiwari,ACC_RETAIL_001,Zara Pillai,37310.94,2024-03-02,09:26:12,-16489.86,500000.0,Personal Loan,0.0
141,CREDIT,UPI,1939042955,Sunita Jain,ACC_RETAIL_001,Zara Pillai,8248.36,2024-03-02,21:37:12,359146.47,500000.0,Personal Loan,0.0
166,CREDIT,UPI,4163119785,Zara Mehta,ACC_RETAIL_001,Zara Pillai,24737.2,2024-03-02,19:36:32,475680.63,500000.0,Personal Loan,0.0
12,CREDIT,IMPS,7825844140,Arjun Das,ACC_RETAIL_001,Zara Pillai,20083.78,2024-03-03,05:12:06,76239.73,500000.0,Personal Loan,0.0
19,DEBIT,Cheque,ACC_RETAIL_001,Zara Pillai,4163119785,Zara Mehta,15028.26,2024-03-03,00:07:05,123605.33,500000.0,Personal Loan,0.0
49,CREDIT,Bank Transfer,2181241943,Kavya Gupta,ACC_RETAIL_001,Zara Pillai,46818.85,2024-03-03,22:36:56,74003.25,500000.0,Personal Loan,0.0
87,CREDIT,UPI,1958682846,Zara Mehta,ACC_RETAIL_001,Zara Pillai,45914.77,2024-03-03,04:51:17,-147856.48,500000.0,Personal Loan,0.0
103,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,9963334018,Sanjay Yadav,19265.64,2024-03-03,11:54:00,109951.85,500000.0,Personal Loan,0.0
34,CREDIT,Cheque,1939042955,Sunita Jain,ACC_RETAIL_001,Zara Pillai,18037.73,2024-03-04,01:58:20,221542.47,500000.0,Personal Loan,0.0
162,CREDIT,UPI,9703905715,Mohan Tiwari,ACC_RETAIL_001,Zara Pillai,21066.77,2024-03-05,08:52:26,456560.7,500000.0,Personal Loan,0.0
43,CREDIT,Bank Transfer,6241752544,Kavya Sharma,ACC_RETAIL_001,Zara Pillai,3329.68,2024-03-06,18:18:29,51849.37,500000.0,Personal Loan,0.0
91,CREDIT,RTGS,7635473142,Aryan Joshi,ACC_RETAIL_001,Zara Pillai,14226.91,2024-03-07,22:49:09,-2262.95,500000.0,Personal Loan,0.0
161,CREDIT,Bank Transfer,4163119785,Zara Mehta,ACC_RETAIL_001,Zara Pillai,32561.63,2024-03-08,10:37:34,435493.93,500000.0,Personal Loan,0.0
50,CREDIT,RTGS,9963334018,Sanjay Yadav,ACC_RETAIL_001,Zara Pillai,4126.41,2024-03-09,09:39:20,78129.66,500000.0,Personal Loan,0.0
75,CREDIT,Cheque,2812140441,Kiran Iyer,ACC_RETAIL_001,Zara Pillai,36127.84,2024-03-09,11:15:38,-35714.96,500000.0,Personal Loan,0.0
163,CREDIT,NEFT,6241752544,Kavya Sharma,ACC_RETAIL_001,Zara Pillai,19487.51,2024-03-10,04:58:12,476048.21,500000.0,Personal Loan,0.0
86,DEBIT,NEFT,ACC_RETAIL_001,Zara Pillai,4460967357,Zara Sharma,40303.44,2024-03-11,16:54:49,-193771.25,500000.0,Personal Loan,0.0
150,DEBIT,UPI,ACC_RETAIL_001,Zara Pillai,9703905715,Mohan Tiwari,37935.31,2024-03-11,23:43:14,395743.94,500000.0,Personal Loan,0.0
125,CREDIT,UPI,7635473142,Aryan Joshi,ACC_RETAIL_001,Zara Pillai,18766.51,2024-03-12,12:30:56,234134.38,500000.0,Personal Loan,0.0
22,CREDIT,NEFT,4163119785,Zara Mehta,ACC_RETAIL_001,Zara Pillai,8065.54,2024-03-14,19:18:34,188799.3,500000.0,Personal Loan,0.0
54,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,4460967357,Zara Sharma,44540.78,2024-03-15,05:39:34,9355.72,500000.0,Personal Loan,0.0
58,CREDIT,Bank Transfer,9703905715,Mohan Tiwari,ACC_RETAIL_001,Zara Pillai,8498.31,2024-03-15,15:34:17,22540.65,500000.0,Personal Loan,0.0
76,DEBIT,RTGS,ACC_RETAIL_001,Zara Pillai,2812140441,Kiran Iyer,20418.82,2024-03-15,04:38:03,-56133.78,500000.0,Personal Loan,0.0
9,DEBIT,Cheque,ACC_RETAIL_001,Zara Pillai,4460967357,Zara Sharma,46306.86,2024-03-16,07:59:45,98463.81,500000.0,Personal Loan,0.0
4,CREDIT,Cheque,1127978094,Nisha Pillai,ACC_RETAIL_001,Zara Pillai,31116.73,2024-03-18,07:00:03,187722.49,500000.0,Personal Loan,0.0
110,DEBIT,UPI,ACC_RETAIL_001,Zara Pillai,2812140441,Kiran Iyer,1771.08,2024-03-18,13:39:52,217040.16,500000.0,Personal Loan,0.0
133,CREDIT,UPI,2181241943,Kavya Gupta,ACC_RETAIL_001,Zara Pillai,24798.5,2024-03-18,10:21:08,357735.54,500000.0,Personal Loan,0.0
135,CREDIT,Cheque,1958682846,Zara Mehta,ACC_RETAIL_001,Zara Pillai,20335.02,2024-03-18,22:55:02,395435.5,500000.0,Personal Loan,0.0
168,CREDIT,RTGS,9963334018,Sanjay Yadav,ACC_RETAIL_001,Zara Pillai,49048.34,2024-03-18,13:56:36,496909.06,500000.0,Personal Loan,0.0
42,DEBIT,NEFT,ACC_RETAIL_001,Zara Pillai,2181241943,Kavya Gupta,11276.19,2024-03-19,19:44:26,48519.69,500000.0,Personal Loan,0.0
101,CREDIT,Cheque,1939042955,Sunita Jain,ACC_RETAIL_001,Zara Pillai,26939.12,2024-03-20,20:32:55,161533.6,500000.0,Personal Loan,0.0
117,CREDIT,IMPS,4460967357,Zara Sharma,ACC_RETAIL_001,Zara Pillai,23511.25,2024-03-20,09:46:19,202453.69,500000.0,Personal Loan,0.0
143,CREDIT,UPI,7825844140,Arjun Das,ACC_RETAIL_001,Zara Pillai,46233.6,2024-03-20,07:12:08,393422.0,500000.0,Personal Loan,0.0
171,CREDIT,NEFT,7635473142,Aryan Joshi,ACC_RETAIL_001,Zara Pillai,2332.47,2024-03-20,12:05:15,539445.84,500000.0,Personal Loan,0.0
112,DEBIT,Bank Transfer,ACC_RETAIL_001,Zara Pillai,7825844140,Arjun Das,38737.8,2024-03-21,04:24:26,188619.68,500000.0,Personal Loan,0.0
137,DEBIT,RTGS,ACC_RETAIL_001,Zara Pillai,6241752544,Kavya Sharma,38339.95,2024-03-21,22:30:57,349210.27,500000.0,Personal Loan,0.0
145,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,2812140441,Kiran Iyer,8713.18,2024-03-21,20:43:27,373080.75,500000.0,Personal Loan,0.0
147,CREDIT,UPI,1958682846,Zara Mehta,ACC_RETAIL_001,Zara Pillai,24942.86,2024-03-21,01:27:04,374323.06,500000.0,Personal Loan,0.0
2,DEBIT,NEFT,ACC_RETAIL_001,Zara Pillai,1127978094,Nisha Pillai,5287.46,2024-03-22,09:37:51,129562.47,500000.0,Personal Loan,0.0
52,DEBIT,Bank Transfer,ACC_RETAIL_001,Zara Pillai,2812140441,Kiran Iyer,27389.29,2024-03-23,23:48:37,94843.15,500000.0,Personal Loan,0.0
83,DEBIT,UPI,ACC_RETAIL_001,Zara Pillai,9703905715,Mohan Tiwari,2787.58,2024-03-23,02:39:05,-113989.64,500000.0,Personal Loan,0.0
74,DEBIT,Cheque,ACC_RETAIL_001,Zara Pillai,1127978094,Nisha Pillai,47469.29,2024-03-24,11:25:45,-71842.8,500000.0,Personal Loan,0.0
81,DEBIT,NEFT,ACC_RETAIL_001,Zara Pillai,7825844140,Arjun Das,26014.87,2024-03-24,12:12:13,-148883.4,500000.0,Personal Loan,0.0
7,DEBIT,Bank Transfer,ACC_RETAIL_001,Zara Pillai,7825844140,Arjun Das,13715.4,2024-03-27,02:35:58,117830.75,500000.0,Personal Loan,0.0
123,CREDIT,UPI,9703905715,Mohan Tiwari,ACC_RETAIL_001,Zara Pillai,12396.03,2024-03-27,17:52:12,210261.73,500000.0,Personal Loan,0.0
41,DEBIT,RTGS,ACC_RETAIL_001,Zara Pillai,7635473142,Aryan Joshi,47887.22,2024-03-29,17:43:08,59795.88,500000.0,Personal Loan,0.0
113,CREDIT,NEFT,1939042955,Sunita Jain,ACC_RETAIL_001,Zara Pillai,17686.59,2024-03-29,13:29:31,206306.27,500000.0,Personal Loan,0.0
107,CREDIT,Bank Transfer,9703905715,Mohan Tiwari,ACC_RETAIL_001,Zara Pillai,12307.97,2024-03-30,04:09:53,147087.19,500000.0,Personal Loan,0.0
73,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,7635473142,Aryan Joshi,26236.06,2024-04-01,07:10:25,-24373.51,500000.0,Personal Loan,0.0
111,CREDIT,RTGS,6241752544,Kavya Sharma,ACC_RETAIL_001,Zara Pillai,10317.32,2024-04-02,22:50:13,227357.48,500000.0,Personal Loan,0.0
153,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,1939042955,Sunita Jain,8460.83,2024-04-02,18:02:22,420532.33,500000.0,Personal Loan,0.0
174,CREDIT,Cheque,6241752544,Kavya Sharma,ACC_RETAIL_001,Zara Pillai,13618.63,2024-04-02,14:28:18,596153.57,500000.0,Personal Loan,0.0
126,CREDIT,IMPS,1127978094,Nisha Pillai,ACC_RETAIL_001,Zara Pillai,27744.23,2024-04-03,16:31:13,261878.61,500000.0,Personal Loan,0.0
146,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,2812140441,Kiran Iyer,23700.55,2024-04-03,14:39:17,349380.2,500000.0,Personal Loan,0.0
115,DEBIT,UPI,ACC_RETAIL_001,Zara Pillai,9703905715,Mohan Tiwari,18428.31,2024-04-04,05:34:12,205268.9,500000.0,Personal Loan,0.0
159,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,9963334018,Sanjay Yadav,31686.1,2024-04-04,05:45:58,375095.86,500000.0,Personal Loan,0.0
84,DEBIT,UPI,ACC_RETAIL_001,Zara Pillai,9963334018,Sanjay Yadav,31673.39,2024-04-05,13:58:48,-145663.03,500000.0,Personal Loan,0.0
139,DEBIT,RTGS,ACC_RETAIL_001,Zara Pillai,6241752544,Kavya Sharma,31240.85,2024-04-08,03:36:46,337298.13,500000.0,Personal Loan,0.0
77,DEBIT,Bank Transfer,ACC_RETAIL_001,Zara Pillai,7825844140,Arjun Das,47048.0,2024-04-09,06:20:10,-103181.78,500000.0,Personal Loan,0.0
169,CREDIT,Cheque,1127978094,Nisha Pillai,ACC_RETAIL_001,Zara Pillai,20833.37,2024-04-09,17:13:13,517742.43,500000.0,Personal Loan,0.0
18,CREDIT,Cheque,7635473142,Aryan Joshi,ACC_RETAIL_001,Zara Pillai,34244.66,2024-04-10,09:42:53,138633.59,500000.0,Personal Loan,0.0
27,DEBIT,Cheque,ACC_RETAIL_001,Zara Pillai,7635473142,Aryan Joshi,10984.01,2024-04-10,07:19:25,241373.16,500000.0,Personal Loan,0.0
97,CREDIT,UPI,2812140441,Kiran Iyer,ACC_RETAIL_001,Zara Pillai,47165.71,2024-04-10,14:11:56,99290.29,500000.0,Personal Loan,0.0
20,CREDIT,Bank Transfer,7635473142,Aryan Joshi,ACC_RETAIL_001,Zara Pillai,13537.76,2024-04-11,06:30:16,137143.09,500000.0,Personal Loan,0.0
129,CREDIT,Bank Transfer,6241752544,Kavya Sharma,ACC_RETAIL_001,Zara Pillai,14186.73,2024-04-11,19:06:05,311722.15,500000.0,Personal Loan,0.0
149,CREDIT,Bank Transfer,2181241943,Kavya Gupta,ACC_RETAIL_001,Zara Pillai,28972.36,2024-04-11,09:48:45,433679.25,500000.0,Personal Loan,0.0
178,CREDIT,Cheque,1958682846,Zara Mehta,ACC_RETAIL_001,Zara Pillai,21981.59,2024-04-11,23:04:26,645018.85,500000.0,Personal Loan,0.0
25,CREDIT,RTGS,7635473142,Aryan Joshi,ACC_RETAIL_001,Zara Pillai,3926.02,2024-04-12,04:34:43,204988.16,500000.0,Personal Loan,0.0
57,CREDIT,Cheque,1127978094,Nisha Pillai,ACC_RETAIL_001,Zara Pillai,2682.29,2024-04-12,04:45:46,14042.34,500000.0,Personal Loan,0.0
68,DEBIT,IMPS,ACC_RETAIL_001,Zara Pillai,1958682846,Zara Mehta,16748.97,2024-04-12,10:09:45,-4437.71,500000.0,Personal Loan,0.0
108,CREDIT,RTGS,2812140441,Kiran Iyer,ACC_RETAIL_001,Zara Pillai,23519.18,2024-04-12,13:25:51,170606.37,500000.0,Personal Loan,0.0
62,CREDIT,UPI,1127978094,Nisha Pillai,ACC_RETAIL_001,Zara Pillai,33513.2,2024-04-13,20:23:05,14502.84,500000.0,Personal Loan,0.0
80,DEBIT,Cheque,ACC_RETAIL_001,Zara Pillai,9703905715,Mohan Tiwari,11078.22,2024-04-15,06:10:41,-122868.53,500000.0,Personal Loan,0.0
170,CREDIT,RTGS,7825844140,Arjun Das,ACC_RETAIL_001,Zara Pillai,19370.94,2024-04-15,23:44:21,537113.37,500000.0,Personal Loan,0.0
114,CREDIT,NEFT,1939042955,Sunita Jain,ACC_RETAIL_001,Zara Pillai,17390.94,2024-04-19,17:50:51,223697.21,500000.0,Personal Loan,0.0
89,CREDIT,UPI,1939042955,Sunita Jain,ACC_RETAIL_001,Zara Pillai,44655.0,2024-04-20,19:56:50,-53800.8,500000.0,Personal Loan,0.0
95,CREDIT,UPI,9963334018,Sanjay Yadav,ACC_RETAIL_001,Zara Pillai,21080.82,2024-04-20,15:17:49,22712.65,500000.0,Personal Loan,0.0
21,CREDIT,Bank Transfer,2812140441,Kiran Iyer,ACC_RETAIL_001,Zara Pillai,43590.67,2024-04-21,23:15:48,180733.76,500000.0,Personal Loan,0.0
100,CREDIT,RTGS,4163119785,Zara Mehta,ACC_RETAIL_001,Zara Pillai,20513.68,2024-04-21,17:01:01,134594.48,500000.0,Personal Loan,0.0
165,CREDIT,Bank Transfer,2812140441,Kiran Iyer,ACC_RETAIL_001,Zara Pillai,14500.53,2024-04-21,21:22:11,450943.43,500000.0,Personal Loan,0.0
44,DEBIT,NEFT,ACC_RETAIL_001,Zara Pillai,1958682846,Zara Mehta,48058.56,2024-04-22,06:45:56,3790.81,500000.0,Personal Loan,0.0
175,DEBIT,UPI,ACC_RETAIL_001,Zara Pillai,7825844140,Arjun Das,16764.0,2024-04-23,19:25:42,579389.57,500000.0,Personal Loan,0.0
17,CREDIT,Cheque,7635473142,Aryan Joshi,ACC_RETAIL_001,Zara Pillai,26691.16,2024-04-24,00:25:04,104388.93,500000.0,Personal Loan,0.0
63,CREDIT,RTGS,9963334018,Sanjay Yadav,ACC_RETAIL_001,Zara Pillai,37599.14,2024-04-24,05:54:59,52101.98,500000.0,Personal Loan,0.0
